ItemID,Category,Sub Category,Commodity,Item,Commodity Detail
195397,Direct,Outsourced,Outsourced,Outsourced-195397,Outsourced Eng
196313,Direct,Outsourced,Outsourced,Outsourced-196313,Outsourced Eng
195420,Direct,Outsourced,Outsourced,Outsourced-195420,Outsourced Eng
196392,Direct,Outsourced,Outsourced,Outsourced-196392,Outsourced Eng
196725,Direct,Outsourced,Outsourced,Outsourced-196725,Outsourced Eng
196328,Direct,Outsourced,Outsourced,Outsourced-196328,Outsourced Eng
196084,Direct,Outsourced,Outsourced,Outsourced-196084,Outsourced Eng
196359,Direct,Outsourced,Outsourced,Outsourced-196359,Outsourced Eng
196319,Direct,Outsourced,Outsourced,Outsourced-196319,Outsourced Eng
196350,Direct,Outsourced,Outsourced,Outsourced-196350,Outsourced Eng
195881,Direct,Outsourced,Outsourced,Outsourced-195881,Outsourced Eng
195399,Direct,Outsourced,Outsourced,Outsourced-195399,Outsourced Eng
195394,Direct,Outsourced,Outsourced,Outsourced-195394,Outsourced Eng
196363,Direct,Outsourced,Outsourced,Outsourced-196363,Outsourced Eng
196720,Direct,Outsourced,Outsourced,Outsourced-196720,Outsourced Eng
196357,Direct,Outsourced,Outsourced,Outsourced-196357,Outsourced Eng
196360,Direct,Outsourced,Outsourced,Outsourced-196360,Outsourced Eng
196356,Direct,Outsourced,Outsourced,Outsourced-196356,Outsourced Eng
196724,Direct,Outsourced,Outsourced,Outsourced-196724,Outsourced Eng
196086,Direct,Outsourced,Outsourced,Outsourced-196086,Outsourced Eng
196087,Direct,Outsourced,Outsourced,Outsourced-196087,Outsourced Eng
196420,Direct,Outsourced,Outsourced,Outsourced-196420,Outsourced Eng
196083,Direct,Outsourced,Outsourced,Outsourced-196083,Outsourced Eng
196325,Direct,Outsourced,Outsourced,Outsourced-196325,Outsourced Eng
195422,Direct,Outsourced,Outsourced,Outsourced-195422,Outsourced Eng
195419,Direct,Outsourced,Outsourced,Outsourced-195419,Outsourced Eng
195390,Direct,Outsourced,Outsourced,Outsourced-195390,Outsourced Eng
195877,Direct,Outsourced,Outsourced,Outsourced-195877,Outsourced Eng
196355,Direct,Outsourced,Outsourced,Outsourced-196355,Outsourced Eng
196362,Direct,Outsourced,Outsourced,Outsourced-196362,Outsourced Eng
195391,Direct,Outsourced,Outsourced,Outsourced-195391,Outsourced Eng
196721,Direct,Outsourced,Outsourced,Outsourced-196721,Outsourced Eng
195418,Direct,Outsourced,Outsourced,Outsourced-195418,Outsourced Eng
203655,Direct,Outsourced,Outsourced,Outsourced-203655,Outsourced Treating
206074,Direct,Outsourced,Outsourced,Outsourced-206074,Outsourced Painting
206075,Direct,Outsourced,Outsourced,Outsourced-206075,Outsourced Painting
203328,Direct,Outsourced,Outsourced,Outsourced-203328,Outsourced Painting
206682,Direct,Outsourced,Outsourced,Outsourced-206682,Outsourced Painting
206703,Direct,Outsourced,Outsourced,Outsourced-206703,Outsourced Painting
195871,Direct,Outsourced,Outsourced,Outsourced-195871,Outsourced Painting
195398,Direct,Outsourced,Outsourced,Outsourced-195398,Outsourced Painting
195875,Direct,Outsourced,Outsourced,Outsourced-195875,Outsourced Painting
206738,Direct,Outsourced,Outsourced,Outsourced-206738,Outsourced Painting
195395,Direct,Outsourced,Outsourced,Outsourced-195395,Outsourced Painting
195880,Direct,Outsourced,Outsourced,Outsourced-195880,Outsourced Painting
196088,Direct,Outsourced,Outsourced,Outsourced-196088,Outsourced Painting
196085,Direct,Outsourced,Outsourced,Outsourced-196085,Outsourced Painting
195879,Direct,Outsourced,Outsourced,Outsourced-195879,Outsourced Painting
195421,Direct,Outsourced,Outsourced,Outsourced-195421,Outsourced Painting
195417,Direct,Outsourced,Outsourced,Outsourced-195417,Outsourced Painting
195396,Direct,Outsourced,Outsourced,Outsourced-195396,Outsourced Painting
195392,Direct,Outsourced,Outsourced,Outsourced-195392,Outsourced Painting
195423,Direct,Outsourced,Outsourced,Outsourced-195423,Outsourced Painting
196713,Direct,Outsourced,Outsourced,Outsourced-196713,Outsourced Painting
195416,Direct,Outsourced,Outsourced,Outsourced-195416,Outsourced Painting
195873,Direct,Outsourced,Outsourced,Outsourced-195873,Outsourced Painting
195872,Direct,Outsourced,Outsourced,Outsourced-195872,Outsourced Painting
208805,Direct,Outsourced,Outsourced,Outsourced-208805,Outsourced Painting
203564,Direct,Outsourced,Outsourced,Outsourced-203564,Outsourced Painting
203560,Direct,Outsourced,Outsourced,Outsourced-203560,Outsourced Closers
203561,Direct,Outsourced,Outsourced,Outsourced-203561,Outsourced Closers
203559,Direct,Outsourced,Outsourced,Outsourced-203559,Outsourced Closers
197709,Direct,Outsourced,Outsourced,Outsourced-197709,Outsourced Closers
197710,Direct,Outsourced,Outsourced,Outsourced-197710,Outsourced Closers
197862,Direct,Outsourced,Outsourced,Outsourced-197862,Outsourced Closers
203563,Direct,Outsourced,Outsourced,Outsourced-203563,Outsourced Closers
197787,Direct,Outsourced,Outsourced,Outsourced-197787,Outsourced Closers
197449,Direct,Outsourced,Outsourced,Outsourced-197449,Outsourced Closers
197863,Direct,Outsourced,Outsourced,Outsourced-197863,Outsourced Closers
197448,Direct,Outsourced,Outsourced,Outsourced-197448,Outsourced Closers
197708,Direct,Outsourced,Outsourced,Outsourced-197708,Outsourced Closers
203562,Direct,Outsourced,Outsourced,Outsourced-203562,Outsourced Closers
202967,Direct,Outsourced,Outsourced,Outsourced-202967,Outsourced Plating
198250,Direct,Outsourced,Outsourced,Outsourced-198250,Outsourced Plating
200409,Direct,Outsourced,Outsourced,Outsourced-200409,Outsourced Plating
199628,Direct,Outsourced,Outsourced,Outsourced-199628,Outsourced Plating
200281,Direct,Outsourced,Outsourced,Outsourced-200281,Outsourced Plating
200803,Direct,Outsourced,Outsourced,Outsourced-200803,Outsourced Plating
199797,Direct,Outsourced,Outsourced,Outsourced-199797,Outsourced Plating
202280,Direct,Outsourced,Outsourced,Outsourced-202280,Outsourced Plating
202197,Direct,Outsourced,Outsourced,Outsourced-202197,Outsourced Plating
198491,Direct,Outsourced,Outsourced,Outsourced-198491,Outsourced Plating
199640,Direct,Outsourced,Outsourced,Outsourced-199640,Outsourced Plating
200405,Direct,Outsourced,Outsourced,Outsourced-200405,Outsourced Plating
197703,Direct,Outsourced,Outsourced,Outsourced-197703,Outsourced Plating
200309,Direct,Outsourced,Outsourced,Outsourced-200309,Outsourced Plating
202258,Direct,Outsourced,Outsourced,Outsourced-202258,Outsourced Plating
198449,Direct,Outsourced,Outsourced,Outsourced-198449,Outsourced Plating
199610,Direct,Outsourced,Outsourced,Outsourced-199610,Outsourced Plating
199244,Direct,Outsourced,Outsourced,Outsourced-199244,Outsourced Plating
202478,Direct,Outsourced,Outsourced,Outsourced-202478,Outsourced Plating
203653,Direct,Outsourced,Outsourced,Outsourced-203653,Outsourced Plating
199802,Direct,Outsourced,Outsourced,Outsourced-199802,Outsourced Plating
201632,Direct,Outsourced,Outsourced,Outsourced-201632,Outsourced Plating
199509,Direct,Outsourced,Outsourced,Outsourced-199509,Outsourced Plating
200957,Direct,Outsourced,Outsourced,Outsourced-200957,Outsourced Plating
202966,Direct,Outsourced,Outsourced,Outsourced-202966,Outsourced Plating
203244,Direct,Outsourced,Outsourced,Outsourced-203244,Outsourced Plating
200839,Direct,Outsourced,Outsourced,Outsourced-200839,Outsourced Plating
202243,Direct,Outsourced,Outsourced,Outsourced-202243,Outsourced Plating
199016,Direct,Outsourced,Outsourced,Outsourced-199016,Outsourced Plating
200301,Direct,Outsourced,Outsourced,Outsourced-200301,Outsourced Plating
198420,Direct,Outsourced,Outsourced,Outsourced-198420,Outsourced Plating
198342,Direct,Outsourced,Outsourced,Outsourced-198342,Outsourced Plating
199650,Direct,Outsourced,Outsourced,Outsourced-199650,Outsourced Plating
200733,Direct,Outsourced,Outsourced,Outsourced-200733,Outsourced Plating
199793,Direct,Outsourced,Outsourced,Outsourced-199793,Outsourced Plating
198908,Direct,Outsourced,Outsourced,Outsourced-198908,Outsourced Plating
201118,Direct,Outsourced,Outsourced,Outsourced-201118,Outsourced Plating
198255,Direct,Outsourced,Outsourced,Outsourced-198255,Outsourced Plating
200311,Direct,Outsourced,Outsourced,Outsourced-200311,Outsourced Plating
200822,Direct,Outsourced,Outsourced,Outsourced-200822,Outsourced Plating
199851,Direct,Outsourced,Outsourced,Outsourced-199851,Outsourced Plating
198313,Direct,Outsourced,Outsourced,Outsourced-198313,Outsourced Plating
198253,Direct,Outsourced,Outsourced,Outsourced-198253,Outsourced Plating
202254,Direct,Outsourced,Outsourced,Outsourced-202254,Outsourced Plating
198448,Direct,Outsourced,Outsourced,Outsourced-198448,Outsourced Plating
200026,Direct,Outsourced,Outsourced,Outsourced-200026,Outsourced Plating
200840,Direct,Outsourced,Outsourced,Outsourced-200840,Outsourced Plating
201605,Direct,Outsourced,Outsourced,Outsourced-201605,Outsourced Plating
198155,Direct,Outsourced,Outsourced,Outsourced-198155,Outsourced Plating
202903,Direct,Outsourced,Outsourced,Outsourced-202903,Outsourced Plating
202379,Direct,Outsourced,Outsourced,Outsourced-202379,Outsourced Plating
203271,Direct,Outsourced,Outsourced,Outsourced-203271,Outsourced Plating
201700,Direct,Outsourced,Outsourced,Outsourced-201700,Outsourced Plating
199709,Direct,Outsourced,Outsourced,Outsourced-199709,Outsourced Plating
198207,Direct,Outsourced,Outsourced,Outsourced-198207,Outsourced Plating
199505,Direct,Outsourced,Outsourced,Outsourced-199505,Outsourced Plating
202157,Direct,Outsourced,Outsourced,Outsourced-202157,Outsourced Plating
199826,Direct,Outsourced,Outsourced,Outsourced-199826,Outsourced Plating
202245,Direct,Outsourced,Outsourced,Outsourced-202245,Outsourced Plating
200958,Direct,Outsourced,Outsourced,Outsourced-200958,Outsourced Plating
202419,Direct,Outsourced,Outsourced,Outsourced-202419,Outsourced Plating
202395,Direct,Outsourced,Outsourced,Outsourced-202395,Outsourced Plating
202915,Direct,Outsourced,Outsourced,Outsourced-202915,Outsourced Plating
202901,Direct,Outsourced,Outsourced,Outsourced-202901,Outsourced Plating
198954,Direct,Outsourced,Outsourced,Outsourced-198954,Outsourced Plating
202340,Direct,Outsourced,Outsourced,Outsourced-202340,Outsourced Plating
198236,Direct,Outsourced,Outsourced,Outsourced-198236,Outsourced Plating
201126,Direct,Outsourced,Outsourced,Outsourced-201126,Outsourced Plating
202843,Direct,Outsourced,Outsourced,Outsourced-202843,Outsourced Plating
201616,Direct,Outsourced,Outsourced,Outsourced-201616,Outsourced Plating
197451,Direct,Outsourced,Outsourced,Outsourced-197451,Outsourced Plating
199745,Direct,Outsourced,Outsourced,Outsourced-199745,Outsourced Plating
199626,Direct,Outsourced,Outsourced,Outsourced-199626,Outsourced Plating
202401,Direct,Outsourced,Outsourced,Outsourced-202401,Outsourced Plating
199545,Direct,Outsourced,Outsourced,Outsourced-199545,Outsourced Plating
199801,Direct,Outsourced,Outsourced,Outsourced-199801,Outsourced Plating
200377,Direct,Outsourced,Outsourced,Outsourced-200377,Outsourced Plating
200974,Direct,Outsourced,Outsourced,Outsourced-200974,Outsourced Plating
202241,Direct,Outsourced,Outsourced,Outsourced-202241,Outsourced Plating
199641,Direct,Outsourced,Outsourced,Outsourced-199641,Outsourced Plating
200414,Direct,Outsourced,Outsourced,Outsourced-200414,Outsourced Plating
200960,Direct,Outsourced,Outsourced,Outsourced-200960,Outsourced Plating
198002,Direct,Outsourced,Outsourced,Outsourced-198002,Outsourced Plating
202749,Direct,Outsourced,Outsourced,Outsourced-202749,Outsourced Plating
202900,Direct,Outsourced,Outsourced,Outsourced-202900,Outsourced Plating
197791,Direct,Outsourced,Outsourced,Outsourced-197791,Outsourced Plating
202971,Direct,Outsourced,Outsourced,Outsourced-202971,Outsourced Plating
199627,Direct,Outsourced,Outsourced,Outsourced-199627,Outsourced Plating
199769,Direct,Outsourced,Outsourced,Outsourced-199769,Outsourced Plating
203293,Direct,Outsourced,Outsourced,Outsourced-203293,Outsourced Plating
200863,Direct,Outsourced,Outsourced,Outsourced-200863,Outsourced Plating
198197,Direct,Outsourced,Outsourced,Outsourced-198197,Outsourced Plating
199629,Direct,Outsourced,Outsourced,Outsourced-199629,Outsourced Plating
198447,Direct,Outsourced,Outsourced,Outsourced-198447,Outsourced Plating
198450,Direct,Outsourced,Outsourced,Outsourced-198450,Outsourced Plating
200859,Direct,Outsourced,Outsourced,Outsourced-200859,Outsourced Plating
198203,Direct,Outsourced,Outsourced,Outsourced-198203,Outsourced Plating
202186,Direct,Outsourced,Outsourced,Outsourced-202186,Outsourced Plating
199572,Direct,Outsourced,Outsourced,Outsourced-199572,Outsourced Plating
200811,Direct,Outsourced,Outsourced,Outsourced-200811,Outsourced Plating
198159,Direct,Outsourced,Outsourced,Outsourced-198159,Outsourced Plating
203294,Direct,Outsourced,Outsourced,Outsourced-203294,Outsourced Plating
200292,Direct,Outsourced,Outsourced,Outsourced-200292,Outsourced Plating
197789,Direct,Outsourced,Outsourced,Outsourced-197789,Outsourced Plating
200294,Direct,Outsourced,Outsourced,Outsourced-200294,Outsourced Plating
201119,Direct,Outsourced,Outsourced,Outsourced-201119,Outsourced Plating
201631,Direct,Outsourced,Outsourced,Outsourced-201631,Outsourced Plating
199529,Direct,Outsourced,Outsourced,Outsourced-199529,Outsourced Plating
198969,Direct,Outsourced,Outsourced,Outsourced-198969,Outsourced Plating
202380,Direct,Outsourced,Outsourced,Outsourced-202380,Outsourced Plating
200375,Direct,Outsourced,Outsourced,Outsourced-200375,Outsourced Plating
201104,Direct,Outsourced,Outsourced,Outsourced-201104,Outsourced Plating
199800,Direct,Outsourced,Outsourced,Outsourced-199800,Outsourced Plating
201012,Direct,Outsourced,Outsourced,Outsourced-201012,Outsourced Plating
202156,Direct,Outsourced,Outsourced,Outsourced-202156,Outsourced Plating
201752,Direct,Outsourced,Outsourced,Outsourced-201752,Outsourced Plating
201719,Direct,Outsourced,Outsourced,Outsourced-201719,Outsourced Plating
198922,Direct,Outsourced,Outsourced,Outsourced-198922,Outsourced Plating
200857,Direct,Outsourced,Outsourced,Outsourced-200857,Outsourced Plating
201757,Direct,Outsourced,Outsourced,Outsourced-201757,Outsourced Plating
201535,Direct,Outsourced,Outsourced,Outsourced-201535,Outsourced Plating
201141,Direct,Outsourced,Outsourced,Outsourced-201141,Outsourced Plating
200971,Direct,Outsourced,Outsourced,Outsourced-200971,Outsourced Plating
201699,Direct,Outsourced,Outsourced,Outsourced-201699,Outsourced Plating
198678,Direct,Outsourced,Outsourced,Outsourced-198678,Outsourced Plating
202190,Direct,Outsourced,Outsourced,Outsourced-202190,Outsourced Plating
201202,Direct,Outsourced,Outsourced,Outsourced-201202,Outsourced Plating
199676,Direct,Outsourced,Outsourced,Outsourced-199676,Outsourced Plating
201630,Direct,Outsourced,Outsourced,Outsourced-201630,Outsourced Plating
199577,Direct,Outsourced,Outsourced,Outsourced-199577,Outsourced Plating
199799,Direct,Outsourced,Outsourced,Outsourced-199799,Outsourced Plating
198495,Direct,Outsourced,Outsourced,Outsourced-198495,Outsourced Plating
201156,Direct,Outsourced,Outsourced,Outsourced-201156,Outsourced Plating
202421,Direct,Outsourced,Outsourced,Outsourced-202421,Outsourced Plating
203063,Direct,Outsourced,Outsourced,Outsourced-203063,Outsourced Plating
201701,Direct,Outsourced,Outsourced,Outsourced-201701,Outsourced Plating
202184,Direct,Outsourced,Outsourced,Outsourced-202184,Outsourced Plating
200819,Direct,Outsourced,Outsourced,Outsourced-200819,Outsourced Plating
200299,Direct,Outsourced,Outsourced,Outsourced-200299,Outsourced Plating
201619,Direct,Outsourced,Outsourced,Outsourced-201619,Outsourced Plating
199043,Direct,Outsourced,Outsourced,Outsourced-199043,Outsourced Plating
202188,Direct,Outsourced,Outsourced,Outsourced-202188,Outsourced Plating
202247,Direct,Outsourced,Outsourced,Outsourced-202247,Outsourced Plating
197712,Direct,Outsourced,Outsourced,Outsourced-197712,Outsourced Plating
201633,Direct,Outsourced,Outsourced,Outsourced-201633,Outsourced Plating
200495,Direct,Outsourced,Outsourced,Outsourced-200495,Outsourced Plating
201531,Direct,Outsourced,Outsourced,Outsourced-201531,Outsourced Plating
198212,Direct,Outsourced,Outsourced,Outsourced-198212,Outsourced Plating
201729,Direct,Outsourced,Outsourced,Outsourced-201729,Outsourced Plating
200732,Direct,Outsourced,Outsourced,Outsourced-200732,Outsourced Plating
197602,Direct,Outsourced,Outsourced,Outsourced-197602,Outsourced Plating
200837,Direct,Outsourced,Outsourced,Outsourced-200837,Outsourced Plating
198191,Direct,Outsourced,Outsourced,Outsourced-198191,Outsourced Plating
202418,Direct,Outsourced,Outsourced,Outsourced-202418,Outsourced Plating
199773,Direct,Outsourced,Outsourced,Outsourced-199773,Outsourced Plating
202420,Direct,Outsourced,Outsourced,Outsourced-202420,Outsourced Plating
202185,Direct,Outsourced,Outsourced,Outsourced-202185,Outsourced Plating
199794,Direct,Outsourced,Outsourced,Outsourced-199794,Outsourced Plating
198458,Direct,Outsourced,Outsourced,Outsourced-198458,Outsourced Plating
201183,Direct,Outsourced,Outsourced,Outsourced-201183,Outsourced Plating
203286,Direct,Outsourced,Outsourced,Outsourced-203286,Outsourced Plating
203654,Direct,Outsourced,Outsourced,Outsourced-203654,Outsourced Plating
199779,Direct,Outsourced,Outsourced,Outsourced-199779,Outsourced Plating
197702,Direct,Outsourced,Outsourced,Outsourced-197702,Outsourced Plating
200308,Direct,Outsourced,Outsourced,Outsourced-200308,Outsourced Plating
199125,Direct,Outsourced,Outsourced,Outsourced-199125,Outsourced Plating
199044,Direct,Outsourced,Outsourced,Outsourced-199044,Outsourced Plating
200860,Direct,Outsourced,Outsourced,Outsourced-200860,Outsourced Plating
200304,Direct,Outsourced,Outsourced,Outsourced-200304,Outsourced Plating
201117,Direct,Outsourced,Outsourced,Outsourced-201117,Outsourced Plating
202745,Direct,Outsourced,Outsourced,Outsourced-202745,Outsourced Plating
198422,Direct,Outsourced,Outsourced,Outsourced-198422,Outsourced Plating
198425,Direct,Outsourced,Outsourced,Outsourced-198425,Outsourced Plating
200435,Direct,Outsourced,Outsourced,Outsourced-200435,Outsourced Plating
201530,Direct,Outsourced,Outsourced,Outsourced-201530,Outsourced Plating
202875,Direct,Outsourced,Outsourced,Outsourced-202875,Outsourced Plating
199004,Direct,Outsourced,Outsourced,Outsourced-199004,Outsourced Plating
